Optymalny wynik,Optymalna scieżka,Otrzymany wynik,Otrzymana scieżka,Czas wykonania,Blad bezwzgledny,Blad wzgledny (liczbowo),Blad wzgledny (procentowo)
32837,,32837,1-4-2-8-6-11-5-7-9-10-3-12-1,294019400.000000,0.000000,0.000000,0.000000%
32837,,32837,1-4-2-8-6-11-5-7-9-10-3-12-1,293302500.000000,0.000000,0.000000,0.000000%
32837,,32837,1-4-2-8-6-11-5-7-9-10-3-12-1,292354500.000000,0.000000,0.000000,0.000000%
\Dane\ASYM60\GRAF8_60.txt, bfs,false
16340,,16340,1-8-5-3-6-7-2-4-1,11880600.000000,0.000000,0.000000,0.000000%
16340,,16340,1-8-5-3-6-7-2-4-1,11864900.000000,0.000000,0.000000,0.000000%
16340,,16340,1-8-5-3-6-7-2-4-1,11728600.000000,0.000000,0.000000,0.000000%
16340,,16340,1-8-5-3-6-7-2-4-1,11766700.000000,0.000000,0.000000,0.000000%
16340,,16340,1-8-5-3-6-7-2-4-1,11701200.000000,0.000000,0.000000,0.000000%
16340,,16340,1-8-5-3-6-7-2-4-1,11685200.000000,0.000000,0.000000,0.000000%
16340,,16340,1-8-5-3-6-7-2-4-1,11705900.000000,0.000000,0.000000,0.000000%
16340,,16340,1-8-5-3-6-7-2-4-1,11759400.000000,0.000000,0.000000,0.000000%
16340,,16340,1-8-5-3-6-7-2-4-1,11707100.000000,0.000000,0.000000,0.000000%
16340,,16340,1-8-5-3-6-7-2-4-1,11739500.000000,0.000000,0.000000,0.000000%
\Dane\ASYM60\GRAF9_60.txt, bfs,false
15282,,13728,1-6-7-3-5-8-2-4-9-1,67522700.000000,1554.000000,0.101688,10.168826%
15282,,13728,1-6-7-3-5-8-2-4-9-1,66842600.000000,1554.000000,0.101688,10.168826%
15282,,13728,1-6-7-3-5-8-2-4-9-1,65728000.000000,1554.000000,0.101688,10.168826%
15282,,13728,1-6-7-3-5-8-2-4-9-1,65396000.000000,1554.000000,0.101688,10.168826%
